0.00000,184.76472,245.63591,254.63700,271.51611,109.77249,149.85660,249.56162,342.07163,178.05898,407.06019,246.75899,153.48290,348.77643,143.56183,172.79178,277.13715,262.88020,330.91540,114.03947,208.90428,262.36044,364.37343,217.59825,281.45515,43.13931,230.36710,103.94229,247.16796,246.78128,204.61183,231.92456,124.25780
184.76472,0.00000,316.00158,148.73466,269.20810,109.41663,200.21239,285.70089,306.47186,130.14223,234.55490,62.22540,254.23808,171.30382,308.97249,337.39739,216.81559,277.27243,289.60145,281.14943,207.15453,117.54574,304.38463,338.11980,191.65855,194.53791,156.42570,287.83676,211.02133,292.75416,52.80152,254.37964,308.60006
245.63591,316.00158,0.00000,243.28790,110.67972,214.86973,392.73910,494.55637,179.67192,392.82821,428.35149,362.55896,397.55503,474.45548,180.56855,182.48288,189.76301,505.56998,181.60396,327.67057,445.11796,292.65680,223.37636,87.69265,228.60009,288.21173,204.91950,276.34218,475.65639,39.82462,364.72592,80.44874,280.47282
254.63700,148.73466,243.28790,0.00000,155.16765,145.08618,332.77770,427.60379,166.78429,276.57368,187.57932,157.91770,375.45839,253.03162,322.86530,345.06376,77.87811,422.62276,149.12076,368.30558,352.13208,55.03635,157.20051,301.31877,43.41659,285.25252,39.20459,351.04985,359.53859,207.61744,198.23723,164.00305,368.18474
271.51611,269.20810,110.67972,155.16765,0.00000,195.13329,400.38232,503.49181,78.02564,374.97733,329.30988,300.85379,422.23216,405.20859,262.04771,273.00183,85.90693,507.67017,74.52516,375.66208,440.45431,209.69025,116.41735,192.76929,128.51459,313.54744,123.10158,335.67991,461.52465,71.02112,321.86488,45.09989,345.75280
109.77249,109.41663,214.86973,145.08618,195.13329,0.00000,207.60780,309.78218,253.80504,182.46370,303.63794,167.29614,238.84932,279.83031,205.45559,232.69938,176.87566,312.69794,239.91040,223.22410,245.35077,155.07740,267.88430,228.98253,174.42764,141.02837,123.76187,209.34660,268.28716,198.30532,152.47295,166.96407,227.88155
149.85660,200.21239,392.73910,332.77770,400.38232,207.60780,0.00000,103.39246,461.40004,90.87354,429.67080,243.99385,64.14047,306.89412,281.49778,308.64867,381.75647,113.15918,447.32091,147.85128,65.92420,314.99206,473.52402,366.83784,370.93665,111.83023,323.88269,194.00258,111.68259,389.01157,178.89941,366.74242,212.49235
249.56162,285.70089,494.55637,427.60379,503.49181,309.78218,103.39246,0.00000,563.16960,157.17506,500.81234,316.81067,110.88733,351.02422,370.20670,395.15313,481.55166,32.01562,548.68752,213.28385,80.89499,403.20962,573.32800,463.24939,467.61095,208.40345,422.45236,270.27579,105.36128,492.03658,251.23097,470.13402,284.77535
342.07163,306.47186,179.67192,166.78429,78.02564,253.80504,461.40004,563.16960,0.00000,424.72579,306.92181,324.46417,489.19526,417.04916,340.01324,350.37409,90.35486,564.23842,17.72005,449.67766,495.10403,219.64062,46.09772,265.93232,126.12692,382.83156,150.04666,412.07402,510.90606,142.61837,358.71019,123.10158,422.83448
178.05898,130.14223,392.82821,276.57368,374.97733,182.46370,90.87354,157.17506,424.72579,0.00000,346.24413,160.70159,154.73849,216.04166,321.56648,350.70500,338.07100,147.13599,408.86428,223.18154,77.25283,247.45505,428.59888,387.16405,318.40226,157.09870,277.36258,256.26744,86.60831,380.00526,94.64143,349.35655,276.94223
407.06019,234.55490,428.35149,187.57932,329.30988,303.63794,429.67080,500.81234,306.92181,346.24413,0.00000,186.01075,487.34485,184.49119,502.41019,526.78743,243.40296,484.32221,291.34344,512.60999,420.00595,150.80119,272.15069,488.86092,201.25854,425.32928,226.77081,510.48408,405.58353,390.86187,252.00794,348.00144,529.99057
246.75899,62.22540,362.55896,157.91770,300.85379,167.29614,243.99385,316.81067,324.46417,160.70159,186.01075,0.00000,303.03300,113.52973,370.13511,398.28256,234.55703,302.76063,306.86316,339.94853,235.95127,109.40293,313.49960,393.11703,200.41208,254.33246,179.23448,349.42524,227.47747,335.21486,66.12110,294.01531,370.29988
153.48290,254.23808,397.55503,375.45839,422.23216,238.84932,64.14047,110.88733,489.19526,154.73849,487.34485,303.03300,0.00000,370.75329,260.89270,285.04386,415.71625,135.13327,476.53961,103.04368,118.15244,364.49691,506.43558,357.88266,410.54598,110.34491,361.16755,159.38946,164.83022,400.24493,239.38463,384.34620,174.14075
348.77643,171.30382,474.45548,253.03162,405.20859,279.83031,306.89412,351.02422,417.04916,216.04166,184.49119,113.52973,370.75329,0.00000,479.68844,508.33847,330.65087,328.19659,399.36950,428.54638,274.79811,198.28263,397.49843,506.62215,291.04295,348.03735,282.11345,447.64383,247.07286,445.48625,144.97241,403.27162,468.87632
143.56183,308.97249,180.56855,322.86530,262.04771,205.45559,281.49778,370.20670,340.01324,321.56648,502.41019,370.13511,260.89270,479.68844,0.00000,29.41088,309.34285,389.88203,335.59648,168.24090,345.46925,351.62053,376.44920,108.70603,332.39886,171.04678,287.11148,109.04128,387.01163,204.67780,339.91175,217.14742,106.10372
172.79178,337.39739,182.48288,345.06376,273.00183,232.69938,308.64867,395.15313,350.37409,350.70500,526.78743,398.28256,285.04386,508.33847,29.41088,0.00000,326.45061,415.76556,347.33269,188.85974,373.10856,376.17549,388.81487,101.63661,351.99148,199.06280,308.36991,128.86039,415.17346,211.05923,369.05962,228.84930,121.75796
277.13715,216.81559,189.76301,77.87811,85.90693,176.87566,381.75647,481.55166,90.35486,338.07100,243.40296,234.55703,415.71625,330.65087,309.34285,326.45061,0.00000,480.39255,73.06162,389.80251,410.48752,132.37069,91.80959,262.48809,43.17407,314.56001,60.87693,361.04986,423.60477,150.57224,268.75453,110.39022,375.13331
262.88020,277.27243,505.56998,422.62276,507.67017,312.69794,113.15918,32.01562,564.23842,147.13599,484.32221,302.76063,135.13327,328.19659,389.88203,415.76556,480.39255,0.00000,549.19304,238.17011,70.49113,394.55418,571.84788,479.21290,463.72945,223.60009,420.40576,293.38371,81.15417,500.62461,238.43657,476.34126,309.00162
330.91540,289.60145,181.60396,149.12076,74.52516,239.91040,447.32091,548.68752,17.72005,408.86428,291.34344,306.86316,476.53961,399.36950,335.59648,347.33269,73.06162,549.19304,0.00000,439.84088,479.82705,201.92078,42.05948,266.31185,108.41587,371.10915,133.22162,403.93688,494.88686,143.17123,341.70894,118.60860,415.39499
114.03947,281.14943,327.67057,368.30558,375.66208,223.22410,147.85128,213.28385,449.67766,223.18154,512.60999,339.94853,103.04368,428.54638,168.24090,188.85974,389.80251,238.17011,439.84088,0.00000,212.51353,372.63387,475.14735,273.14831,395.45670,87.28115,344.37189,60.00833,259.13124,338.89526,285.42775,333.03453,71.70077
208.90428,207.15453,445.11796,352.13208,440.45431,245.35077,65.92420,80.89499,495.10403,77.25283,420.00595,235.95127,118.15244,274.79811,345.46925,373.10856,410.48752,70.49113,479.82705,212.51353,0.00000,324.60746,501.78980,426.38011,393.28870,174.56231,350.30558,259.92499,46.95743,437.36026,170.51979,410.84547,278.32535
262.36044,117.54574,292.65680,55.03635,209.69025,155.07740,314.99206,403.20962,219.64062,247.45505,150.80119,109.40293,364.49691,198.28263,351.62053,376.17549,132.37069,394.55418,201.92078,372.63387,324.60746,0.00000,204.88289,343.67717,93.60556,286.24814,88.76936,364.12772,325.73762,258.72379,160.07811,215.12787,382.90599
364.37343,304.38463,223.37636,157.20051,116.41735,267.88430,473.52402,573.32800,46.09772,428.59888,272.15069,313.49960,506.43558,397.49843,376.44920,388.81487,91.80959,571.84788,42.05948,475.14735,501.78980,204.88289,0.00000,308.35856,113.81125,403.34229,151.48927,441.56540,513.51728,185.16209,355.04648,159.96562,453.76646
217.59825,338.11980,87.69265,301.31877,192.76929,228.98253,366.83784,463.24939,265.93232,387.16405,488.86092,393.11703,357.88266,506.62215,108.70603,101.63661,262.48809,479.21290,266.31185,273.14831,426.38011,343.67717,308.35856,0.00000,296.33090,255.62472,262.17933,215.80778,463.13821,123.36936,380.42213,153.68149,214.67417
281.45515,191.65855,228.60009,43.41659,128.51459,174.42764,370.93665,467.61095,126.12692,318.40226,201.25854,200.41208,410.54598,291.04295,332.39886,351.99148,43.17407,463.72945,108.41587,395.45670,393.28870,93.60556,113.81125,296.33090,0.00000,315.37280,51.08816,372.74254,402.08084,190.26298,241.58021,148.22281,388.49582
43.13931,194.53791,288.21173,285.25252,313.54744,141.02837,111.83023,208.40345,382.83156,157.09870,425.32928,254.33246,110.34491,348.03735,171.04678,199.06280,314.56001,223.60009,371.10915,87.28115,174.56231,286.24814,403.34229,255.62472,315.37280,0.00000,264.51843,101.01980,216.11340,289.91723,203.29535,274.60881,122.20065
230.36710,156.42570,204.91950,39.20459,123.10158,123.76187,323.88269,422.45236,150.04666,277.36258,226.77081,179.23448,361.16755,282.11345,287.11148,308.36991,60.87693,420.40576,133.22162,344.37189,350.30558,88.76936,151.48927,262.17933,51.08816,264.51843,0.00000,322.36780,362.76301,170.13524,208.72230,126.49111,338.49815
103.94229,287.83676,276.34218,351.04985,335.67991,209.34660,194.00258,270.27579,412.07402,256.26744,510.48408,349.42524,159.38946,447.64383,109.04128,128.86039,361.04986,293.38371,403.93688,60.00833,259.92499,364.12772,441.56540,215.80778,372.74254,101.01980,322.36780,0.00000,305.22123,291.73447,302.67144,291.48070,21.26029
247.16796,211.02133,475.65639,359.53859,461.52465,268.28716,111.68259,105.36128,510.90606,86.60831,405.58353,227.47747,164.83022,247.07286,387.01163,415.17346,423.60477,81.15417,494.88686,259.13124,46.95743,325.73762,513.51728,463.13821,402.08084,216.11340,362.76301,305.22123,0.00000,464.75908,166.09034,435.24361,324.03086
246.78128,292.75416,39.82462,207.61744,71.02112,198.30532,389.01157,492.03658,142.61837,380.00526,390.86187,335.21486,400.24493,445.48625,204.67780,211.05923,150.57224,500.62461,143.17123,338.89526,437.36026,258.72379,185.16209,123.36936,190.26298,289.91723,170.13524,291.73447,464.75908,0.00000,343.27394,43.65776,298.45770
204.61183,52.80152,364.72592,198.23723,321.86488,152.47295,178.89941,251.23097,358.71019,94.64143,252.00794,66.12110,239.38463,144.97241,339.91175,369.05962,268.75453,238.43657,341.70894,285.42775,170.51979,160.07811,355.04648,380.42213,241.58021,203.29535,208.72230,302.67144,166.09034,343.27394,0.00000,305.88396,323.90431
231.92456,254.37964,80.44874,164.00305,45.09989,166.96407,366.74242,470.13402,123.10158,349.35655,348.00144,294.01531,384.34620,403.27162,217.14742,228.84930,110.39022,476.34126,118.60860,333.03453,410.84547,215.12787,159.96562,153.68149,148.22281,274.60881,126.49111,291.48070,435.24361,43.65776,305.88396,0.00000,301.09965
124.25780,308.60006,280.47282,368.18474,345.75280,227.88155,212.49235,284.77535,422.83448,276.94223,529.99057,370.29988,174.14075,468.87632,106.10372,121.75796,375.13331,309.00162,415.39499,71.70077,278.32535,382.90599,453.76646,214.67417,388.49582,122.20065,338.49815,21.26029,324.03086,298.45770,323.90431,301.09965,0.00000
